Name,Salesforce Account ID,Infrastructure Project ID,Contract Start Date,Live,Salesforce Opportunity ID,SFDC Magento Account ID,Status
Tauste Supermercados Ltda.,0015Y00002nCxYFQA0,2mm7rzmtwc2a2,9/3/21,4/4/22,0066O00000i7firQAA,0011C00002xe050QAA,Live
Alpina Productos Alimenticios S.A,0011400001dGz1dAAC,tz4pthg4b66su,9/13/21,3/24/22,0061C00000i7XiKQAU,0011C00002f7I1SQAU,Live
Purdy's Chocolate - CP50M - MW2,0013000000vWYJdAAO,vzqbirmmlvjjo,9/20/21,3/15/22,0061C00000i7YCZQA2,0011C00002f7tX9QAI,Live
Farmaeurope (old Beautye),0011O00002SsvGDQAZ,gi4iymmkdd5by,9/30/21,3/9/22,0066O00000ihzaWQAQ,0011C00002kKJigQAG,Live
MAXIMATOR GmbH-Cloud Pro,0011400001kwgnZAAQ,km3f57oalnryk,9/3/21,2/22/22,0061C00000i7Y0YQAU,0011C00002f7i2tQAA,Live
Keplin Group Limited,0015Y00002qOU92QAG,glgigotthifha,9/3/21,2/16/22,0066O00000ihzIDQAY,0016O000037IAyvQAG,Live
E. Ahlström,0015Y00002qOU36QAG,2czmvwpokd7nw,9/1/21,2/2/22,0066O00000i7eLNQAY,0011C00002qHrh5QAC,Live
3shape_DR2587918 – Adobe Commerce,001a000001Z0VaGAAV,32si7gmrdggns,9/1/21,1/20/22,0066O00000ihzGqQAI,0011C00002f7L4qQAE,Live
Warrix Sport - Cloud Pro,0015Y00003DCgyAQAT,aufymya65vcky,9/1/21,12/21/21,0061C00000i7YMKQA2,0016O000037Iz33QAC,Live
Honeywell International Inc_DR3092152 – Adobe Commerce,0011O00002BC9OPQA1,jstj43rrlhcr2,9/1/21,12/14/21,0066O00000ii01hQAA,0011C00002gENGsQAO,Live
Univerre Pro Uva SA - PRO,0011O00002KxKTzQAN,qnojan6bwwmjc,9/6/21,12/7/21,0066O00000mAp7IQAS,0011C00002LW7WzQAL,Live
Harlan & Holden - Cloud Pro,0015Y00002qOUAtQAO,pvnpxrarsi4r4,9/1/21,11/23/21,0066O00000i7i0sQAA,0016O00002qIQlaQAG,Live
Kravet,0013000000V0fbYAAR,nreyfbmqp4cby,9/20/21,11/22/21,0066O00000i7h7iQAA,0011500001Iin3XAAR,Live
Solis of Switzerland AG - PRO,0015Y00002bhDnzQAE,cp2tegt3bprwa,9/2/21,11/15/21,0061C00000i7ZSYQA2,0011500001gGhwKAAS,Live
Family Farm and Home Pro,0011O00002KxKdQQAV,oq24o4b5esulw,9/17/21,10/20/21,0066O00000i7fTNQAY,0011C00001skadjQAA,Live
Nexcrown Associates Limited (King of Cotton) - Cloud Pro,0011O00002QDK8LQAX,f7p7wijl665a4,9/1/21,10/7/21,0066O00000mAopdQAC,0011C00002f6gWAQAY,Live
Universal Melody Services - Cloud Pro,0011O00002KxIz6QAF,frgynlpzvb4my,9/2/21,10/7/21,0061C00000jERtJQAW,0011C00002V4o1qQAB,Live
Interandina de Comercio (Amphora) - Cloud Pro,0011O00002OToHeQAL,3kmmojezloniw,9/6/21,9/24/21,0066O00000i7gpPQAQ,0011C00002YTqaWQAT,Live
Pushgate Multi Instance,0011O00002KxHQmQAN,7vidcgb7oxtg4,7/19/21,,0066O00000i7gLZQAY,0011C00002X3dwNQAR,On Hold
Dedeman SRL_DR2966739 Additional Project – Adobe Commerce,0011O00002KxIGVQA3,rn6yau2vlft2w,7/1/21,,0066O00000i7fiSQAQ,0011500001IihVYAAZ,Decommission Submitted
Agri-Linc Ltd - Cloud PRO,0015Y00002qOUOPQA4,wien3jemj3zzk,7/30/21,,0061C00000i7Xu1QAE,0011C00002l3KP0QAM,Current
"BLACKHAWK NETWORK, INC._DR3034731 – Adobe Commerce",0011O00002Ky2cnQAB,5bop25atxehlg,7/19/21,,0066O00000mAp2rQAC,0011C00002jAxhFQAS,Decommission Submitted
"selfiegrafi, SA de CV - Cloud Pro",0015Y00002hC8xjQAC,xxa5hk7ixguvg,7/1/21,,0066O00000i7eeFQAQ,0016O00002qICbbQAG,Current
Helen of Troy_DR2873650 – Adobe AMS,,zadibedh6kiyi,7/1/21,,0065Y00001TffVsQAJ,0011C00002kJkkcQAC,Live
Harmonie Medical Service_DR2986643 – Adobe Commerce,0011O00002C2pvCQAR,beodgjswxounm,7/5/21,,0066O00000i7hJoQAI,0011C00002qI6YUQA0,Current
The Polygon Group Pty Ltd - Cloud Pro,0015Y00002hAC8JQAW,ezevo72ykiuke,7/1/21,,0061C00000i7XO5QAM,0011C00002qHrN5QAK,On Hold
John Bead Cloud Pro,0015Y00002aNN55QAG,7scjauhamxc6q,7/14/21,,0061C00000i7XxjQAE,0011C00002qHsZHQA0,Current
Intel Corporation_DR3037206 – Adobe Commerce,0011O00001zh059QAA,kv5rer3nngvvc,7/2/21,,0066O00000i7i1CQAQ,0011C00002gESDbQAO,Decommissioned
Vexwire,0011O00002UzciuQAB,5zxxcczvxosjm,7/14/21,,0061C00000jcyxfQAA,0011C00001z6B74QAE,Current
Accent / Future of Commerce/ Magento AMS  / Upsell / $480k / 3Y / $1.44m - DR2347918 Skechers,001a000001SoYd7AAF,c27abj7wwbj5a,7/26/21,,0061C00000jxVcaQAE,0011500001IgHhAAAV,Live
Dedeman SRL_DR6275715 – Adobe Commerce,0011O00002KxIGVQA3,obld2bwn47a46,7/1/21,9/8/23,0066O00000i7fiSQAQ,0011500001IihVYAAZ,Live
Accent / Future of Commerce/ Magento AMS  / Upsell / $480k / 3Y / $1.44m - DR2347918 Vans,001a000001SoYd7AAF,fh26tdmbezwks,7/26/21,7/25/23,0061C00000jxVcaQAE,0011500001IgHhAAAV,Live
CONDOR ATACADISTA DE MATERIAIS PARA CONSTRUCAO S/A-,0015Y00002Y3AeIQAV,dp727en3n245c,7/5/21,7/19/23,0061C00000kmKhUQAU,0011C00002zKmQ9QAK,Live
Fashion Box (replay jeans) -Cloud,0011O00002KxI5aQAF,ph4msdv26k3hk,7/12/21,3/8/23,0061C00000kknBAQAY,0011C00002f6DRxQAM,Live
COMERCIALIZADORA ALMACENES GARCIA DE MEXICO - Cloud Pro,0011400001qgPD0AAM,av4ktghdjd6wg,7/12/21,3/6/23,0061C00000iqqTTQAY,0011C00002f7bPJQAY,Live
SEBRAE Nacional,0011O00002UxoOaQAJ,r25dxhzx4nzum,7/1/21,12/9/22,0061C00000hz4O3QAI,0011C00002pgp7ZQAQ,Live
Jumbo Electronics,0011O00002KzBPYQA3,zemksu6g7vweo,7/5/21,11/17/22,0061C00000gbibKQAQ,0011C000025SXCGQA4,Live
Penn State University,0011O00002KxIkiQAF,ibgi5qvrazt24,7/8/21,10/28/22,0066O00000i7gisQAA,0011500001IigdcAAB,Live
FloraCraft,,6i7cwjnfbo2ry,7/12/21,9/19/22,0061C00000iVBam,0011C00002oA50sQAC,Live
HEIDENHAIN GmbH - Commerce Cloud Pro,0013000000oRj69AAC,jrkflihjavz6a,7/16/21,9/1/22,0061C00000i7ZfrQAE,0011C00002f7O93QAE,Live
Canon USA Inc_DR2888760 – Adobe AMS,0011400001rwxEnAAI,i3i4bjmu5mejy,7/26/21,8/16/22,0066O00000mApJ4QAK,0011C00001xy98mQAA,Live
Villar Hermanos S.A. - Cloud Pro,0015Y00002hAYV1QAO,zf4s226ml5asu,7/30/21,7/26/22,0061C00000i7cfGQAQ,0011C00002qI6pQQAS,Live
Casa de Musica Deluxe S.A de C.V - Cloud Pro,0015Y00002qOal5QAC,d32trmqdjazfm,7/1/21,7/26/22,0061C00000jbP9aQAE,0011C00002qm4N3QAI,Live
Buccellati_Cloud,0011O00002UzOP0QAN,r5kddhohis64a,7/12/21,7/12/22,0061C00000jcCqLQAU,0011C00002motSZQAY,Live
Accent / Future of Commerce/ Magento AMS  / Upsell / $480k / 3Y / $1.44m - DR2347918 Platypus,,2gumyocxsi27q,7/26/21,6/15/22,0061C00000jxVcaQAE,0011500001IgHhAAAV,Live
Fedrigoni Cloud,0011O00002V06sLQAR,k46ky4upcopdw,7/5/21,5/30/22,0061C00000kkCMnQAM,0011C00002sBJWGQA4,Live
Hendi Polska Sp. z o.o.-Commerce Cloud Pro,0015Y00002qOUK7QAO,liuqhh3lribrc,7/19/21,4/25/22,0066O00000i7frtQAA,0011C00002wHWruQAG,Live
Thuasne Cloud,001a000001VRCGiAAP,grd6okl3ma6yy,7/19/21,4/19/22,0061C00000i7cHnQAI,0011C00002f8R5fQAE,Live
MinoDuSud,0011O00002KxHuhQAF,entps2tyrbluc,7/5/21,4/11/22,0061C00000i7Z50QAE,0011C000020HUNGQA4,Live
My Wine Canada,0015Y00002hD2GAQA0,puu6wpbboofe6,7/12/21,4/6/22,0066O00000i7gDpQAI,0016O00002qIJC2QAO,Live
AL FAKHER TOBACCO FACTORY TRADING LLC - Cloud Pro,0011O00002UytNzQAJ,hhdjar4f2w7cu,7/12/21,4/5/22,0066O00000i7gMhQAI,0011C00002l57afQAA,Live
Amica Magento Commerce Cloud Pro,0015Y00002qOUJEQA4,vipvf4pihouga,7/15/21,4/3/22,0061C00000kZDQ2QAO,0011C00002mnVs8QAE,Live
Merida Bikes,0011O00002OTmliQAD,b4bhgygs5mrw2,7/1/21,3/31/22,0061C00000jzfQRQAY,0011C00002hhzSNQAY,Live
The PAS Group Limited - Additional Cloud Pro Instance (SI - Ali),001a000001E1mDYAAZ,byiaozqxdwviy,7/1/21,3/13/22,0066O00000i7f27QAA,0011500001IibtXAAR,Live
"New Belgium Brewing Company, Inc_DR3047511 – Adobe Commerce",00130000016XzM6AAK,cwmbbdemkvl3q,7/19/21,3/3/22,0066O00000mAqA2QAK,0011C000020HXGaQAO,Live
Optibrands SpA - Cloud Pro,0015Y00002nBHIqQAO,p6frrhkkthhtg,7/19/21,2/22/22,0066O00000i7hEAQAY,0016O00002qIMoZQAW,Live
First Stop Europe NV_DR2803363 – Adobe AMS,0015Y00002nCIJFQA4,633cmpjqlujqs,7/1/21,1/27/22,0066O00000i7iINQAY,0016O00002qIQhUQAW,Live
Malaysia Airlines Berhad_DR3015472 – Adobe Commerce,0011400001ryKS1AAM,mpc7yihexsers,7/12/21,1/17/22,0066O00000mAoqvQAC,0011C00002GMwQiQAL,Live
PT Merck Chemicals and Life Sciences,0015Y00002yHNnlQAG,bbgnm4bosubac,7/30/21,12/23/21,0061C00000i7aXFQAY,0011C00002qI3cxQAC,Live
Lutron Electronics - Move to Cloud,0013000000bu3S5AAI,lhuvbkhjm25uk,7/21/21,12/21/21,0066O00000i7h1kQAA,0011500001IgwccAAB,Live
Mahou-San Miguel,00130000018PLclAAG,w3tar4jdjh7am,7/1/21,12/16/21,0061C00000i7cgxQAA,0011C00002ql6BYQAY,Live
Hovmand A/S,0015Y00002qOU8FQAW,kyzbljpzemjry,7/2/21,11/19/21,0061C00000kkn5WQAQ,0011C00002xgJyBQAU,Live
Discount Party Supplies (DPS): Cloud Pro,0011O00002UyfI8QAJ,l5ymwvzrdvbse,7/1/21,11/3/21,0061C00000itqg5QAA,0011C00002peJFrQAM,Live
Royal Selangor - Cloud Pro,,dhp2xqu2f56ia,7/1/21,10/23/21,0061C00000kkP6PQAU,0011500001Hrj8qAAB,Live
Boss Pet Products,0015Y00002nCw9FQAS,asehhwglo3btk,7/30/21,10/19/21,0066O00000i7g4iQAA,0011500001IhHA9AAN,Live
Chlobo Group Limited - Cloud Pro,0011O00002KxIOGQA3,v32mxpuds32ju,7/26/21,10/12/21,0066O00000i7hYUQAY,0011500001MXQgkAAH,Live
Youliiv Pte Ltd | License Transfer from Nice Minimart Pte. Ltd.,0015Y00002qOUKOQA4,mv3flvj2vvxwk,7/19/21,9/30/21,0066O00000i7iJkQAI,0016O00002qIShaQAG,Live
Carrier SRL Starter to PRO,0011O00002OTmm7QAD,z23dv7zex4cdq,7/1/21,9/30/21,0061C00000i7ctSQAQ,0011C00002j8q5xQAA,Live
Renovator Store Pty Ltd - Cloud Pro,0011O00002KxHPZQA3,qcxno3n656ije,7/15/21,9/7/21,0061C00000i7bGtQAI,0011C00001shqKUQAY,Live
Morwi Encoders Consulting - Polab,0011O00002KxI8GQAV,exuioanixmveq,5/3/21,,0061C00000i7XuLQAU,0011C00002kJb0oQAC,Current
Insurance Australia Ltd_DR2882880 – Adobe AMS,,33md4icugbefa,5/10/21,,0066O00000i7eY2QAI,0011C00002hgMMSQA2,Decommission in Progress
ICL Europe BV - Cloud (POC License),,p4gzw4ksjgt5y,5/6/21,,,0011C00002qjWJXQA2,Current
Iguatemi 365 Ltda_DR2969790 – Adobe Commerce,0011400001qgnlqAAA,,5/3/21,,0061C00000i7dgyQAA,0011C00002W3BWpQAN,Current
Asics Corporation (Southeast Asia)_DR2971960 – Adobe Commerce (DECOMMISSION),00130000010JfWeAAK,xbncs4zueyn7s,5/24/21,,0066O00000i7faiQAA,0011500001MajiUAAR,Decommission Submitted
Asics Corporation (US)_DR2971960 – Adobe Commerce,00130000010JfWeAAK,l5zgyfcmbhnco,5/24/21,,0066O00000i7faiQAA,0011500001MajiUAAR,Current
Souleiado,0011O00002KxHtQQAV,rx77dlhxbugua,5/14/21,,0061C00000jbB4lQAE,0011500001IifoAAAR,Live
Battlefront Miniatures,,uir6hcu5oewaw,5/31/21,,0061C00000i7YGRQA2,0011C00002uoyD0QAI,Current
Hava Zingboim,,3n43pcwsd72pi,5/31/21,,0061C00000i7cKhQAI,0011C00002qI63HQAS,Decommissioned
Holcim (Deutschland) GmbH,0015Y00002qOUc2QAG,qgcsw64vsmvrm,5/1/21,,0061C00000is9EtQAI,0011C00002mogQ7QAI,Current
Superbike Factory Limited,0015Y00002bibFzQAI,3j5jq2bxq7ym4,5/26/21,4/26/23,0061C00000i7b65QAA,0011C00002qI4PBQA0,Live
WBG COMERCIO E CONSULTORIA LTDA,0015Y00002bg9yjQAA,h64ngtq7il6vc,5/24/21,4/13/23,0061C00000i7Yl5QAE,0011C00002qHuPwQAK,Live
Banco Yamaha Motor do Brasil S.A.,0011O00002OTo7FQAT,sxngisghcusvc,5/17/21,2/22/23,0061C00000Ww3BdQAJ,0011C00002kJL7RQAW,Live
Banana Fingers Limited,,f5evs2qcuhxd6,5/31/21,2/1/23,0061C00000klKNrQAM,0011C00002zJwFnQAK,Live
Graff City Ltd,0015Y00002Y4L2nQAF,q3t5u5crxyjkq,5/25/21,12/8/22,0061C00000i7XQQQA2,0011C00002qHrS0QAK,Live
NSW Department of Education_DR3031023 – Adobe Commerce,0011400001aUFKgAAO,ghv43jcykswim,5/31/21,12/2/22,0066O00000i7gAMQAY,0011C00002hgRdZQAU,Live
Asics Corporation (Southeast Asia)_DR2971960 – Adobe Commerce,00130000010JfWeAAK,pwibh56ncnoes,5/24/21,11/15/22,0066O00000i7faiQAA,0011500001MajiUAAR,Live
Asics Corporation (Europe)_DR2971960 – Adobe Commerce,00130000010JfWeAAK,gaa7viampo32e,5/24/21,11/9/22,0066O00000i7faiQAA,0011500001MajiUAAR,Live
Care Co UK Ltd,0015Y00002qOUGwQAO,yc56v4svnr6fc,5/24/21,11/7/22,0061C00000i7cHdQAI,0011C00002qI62JQAS,Live
Everything Wine Inc_DR2978983 – Adobe Commerce,0013000000aOv95AAC,u3qsahxsybdn6,5/1/21,10/18/22,0066O00000i7e1hQAA,0011500001IhMDOAA3,Live
RBA Cloud on Azure (instead of AWS),00130000011q739AAA,btpps6dqamghc,5/7/21,10/3/22,0061C00000kB73wQAC,0011500001IiiIvAAJ,Live
Grupo Cell Motion S.A.,,qoiivjresdo6e,5/31/21,9/20/22,0061C00000i7XbsQAE,0011C00002qHrhtQAC,Live
Gerflor B2C,0011O00002KzBEsQAN,wx4hz64pdxh5y,5/7/21,9/7/22,0061C00000i7YoTQAU,0011C00002SyBgSQAV,Live
Sarsen Stone Group,,f45am7na4pvim,5/4/21,8/31/22,0061C00000i7X6kQAE,0011C00002qHqiHQAS,Live
OBI d.o.o. Cloud Pro,0011O00002St80GQAR,vw4hf4n2injwu,5/4/21,8/25/22,0061C00000i7aHRQAY,0011C00002pdfSZQAY,Live
Sohars All Season Mower Service,0015Y00002hALZHQA4,7hvlvzwzzl52y,5/28/21,7/14/22,0061C00000i7cDMQAY,0011C00002qI60cQAC,Live
COVERBRANDS AS,0015Y00002qOUGDQA4,tzqodx74awpbq,5/14/21,5/10/22,0061C00000i7cVfQAI,0011500001IihVFAAZ,Live
Embrast Ind. Com. Embalagens Ltda,0015Y00002Y2pOTQAZ,xvl4fvikbxl4m,5/31/21,5/3/22,0061C00000kkr27QAA,0011C00002zJM1BQAW,Live
Grupo SEB/Maple Bear  -  (SEB - Sistema Educacional Brasileiro S.A.),0015Y00002hBhH8QAK,ymz3mv34oq2k2,5/31/21,4/29/22,0061C00000i7bVeQAI,0016O000037IQ3OQAW,Live
JD Irving Limited_DR2741111  – Adobe AMS,,22hasjhpw36xe,5/21/21,4/12/22,0066O00000i7fIjQAI,0011500001IiPNqAAN,Live
La Monnaie de Paris_DR2973563 – Adobe AMS,,hpnixxp5t5nfs,5/1/21,3/17/22,0061C00000i7YkWQAU,0011500001IhmdjAAB,Live
Farmácia Majestic LTDA,0015Y00002biVFfQAM,kzucf5zjprfji,5/10/21,3/8/22,0061C00000i7aoGQAQ,0011C00002qI44mQAC,Live
LIXIL Corporation/株式会社LIXIL_DR2577551 – Adobe Commerce,0013000000vWXUSAA4,2wbwr5mftqbt2,5/1/21,2/17/22,0061C00000i7XrMQAU,0011C00002IfgUhQAJ,Live
JC-Electronics,,upn575wci5lyk,5/5/21,1/26/22,0061C00000jxRktQAE,0011C00002X2rAXQAZ,Live
Buissonniere Cloud,,khnp32yaa7jwk,5/7/21,1/26/22,0061C00000kYfAGQA0,0011500001IiajkAAB,Live
Foodcare Systems Pty Ltd - Cloud Pro,0015Y00002yHNnOQAW,vl6xb5lynonmc,5/1/21,1/18/22,0061C00000i7Ya7QAE,0011C00001pAG3NQAW,Live
Yara Brasil Fertilizantes S/A,0011O00002DVdMYQA1,qtvisg62vgoae,5/17/21,1/11/22,0061C00000kl1gOQAQ,0011C00002f8eUVQAY,Live
USG Boral - Cloud Pro,,rky6f3zond6uq,5/24/21,1/6/22,0061C00000jzezkQAA,0011C00002upMzjQAE,Live
L'Oréal Danmark A/S,0011400001gQ1BUAA0,6ftrnp3ho3og4,5/3/21,12/14/21,0066O00000i7e6hQAA,0011C000021qlApQAI,Live
Asics Corporation (Japan)_DR2971960 – Adobe Commerce,00130000010JfWeAAK,kimg7j7f2j4ki,5/24/21,12/8/21,0066O00000i7faiQAA,0011500001MajiUAAR,Live
Master Cutlery,00130000010KRaHAAW,xidgug6v6xvl2,5/3/21,12/8/21,0061C00000i7aHgQAI,0011C00002f7NhXQAU,Live
Coopershoes Coop. T. I. C. Joanetense Ltda,0011O00002V0rJyQAJ,ijw2bcnplawie,5/18/21,11/30/21,0061C00000jx6hzQAA,0011C00002umoKYQAY,Live
Mamas First - Cloud Pro,0015Y00002bgNHGQA2,qjenobmcrr2re,5/10/21,11/18/21,0061C00000i7Yp2QAE,0011C00002qHudjQAC,Decommission in Progress
Alien Offroad Pty Ltd (Ultimate 9)- Cloud Pro (Is),,wexw64k7rpu76,5/23/21,11/11/21,0066O00000i7eEHQAY,0011C00002upxgxQAA,Live
SeneGence International Inc. - Cloud,0013000000kUIcFAAW,yhtn2v2qno5pk,5/17/21,11/11/21,0061C00000i2bGuQAI,0011C00002gE0EuQAK,Live
Corpore SM Comercio de Produtos Hospitalares Eirelli EPP,0015Y00002hBLWuQAO,wyeukkxz3re6c,5/17/21,10/28/21,0061C00000i7dYpQAI,0011C00002qI8pFQAS,Decommission Submitted
Biral AG- Cloud Pro,,cbe5zj6c573hy,5/4/21,10/28/21,0061C00000kaxbyQAA,0011C00002xf3fcQAA,Live
Iguatemi 365 Ltda.,0011400001qgnlqAAA,t3jvkxwbnrwek,5/3/21,10/23/21,0061C00000i7dgyQAA,0011C00002W3BWpQAN,Live
Something Crafty Ltd,0015Y00002hA08uQAC,3xgi2miszgl7w,5/31/21,10/11/21,0061C00000i7bNfQAI,0011C00002qI5DkQAK,Decommission in Progress
Brico Depot Romania New Provisioning,,46la4zdsgyd2g,5/10/21,9/28/21,0061C00000i7dRKQAY,0011C00002qI8ixQAC,Live
"Vmware, Inc_DR2856327 – Adobe Commerce",,rdo5sjjv2bngu,5/3/21,9/15/21,0066O00000i7fhZQAQ,0011500001Iipp7AAB,Live
Tourvest Duty Free UK Ltd,0011O00002KxIPcQAN,qzbampqu5rxv2,5/4/21,9/8/21,0061C00000kbhy2QAA,0011C00001z6nc5QAA,Live
Helly Hansen AS_Musto_DR2953175 – Adobe AMS,00130000010JfWWAA0,tvbumoltnsun2,5/17/21,9/6/21,0066O00000i7fhFQAQ,0011500001Iiq4bAAB,Live
Luxpets-Cloud Pro,,dpkoxeuc2jc5s,5/10/21,9/3/21,0061C00000i7dfWQAQ,0011C00002qI9FrQAK,Decommission Submitted
eCharme-Pro Cloud,0011O00002KxI5gQAF,wllancdhbioji,5/17/21,8/25/21,0061C00000kB6xyQAC,0011C00002IiCktQAF,Live
Global Brands Concepts GmbH -  Cloud Pro,,i2r5uf5oniw32,5/4/21,8/2/21,0061C00000kkzADQAY,0011500001IhXC6AAN,Live
Wine Cellar Club (Pty) Ltd,0015Y00002hAKggQAG,welsrus7zjhl6,5/4/21,7/30/21,0061C00000i7cB6QAI,0011C00002qI5xTQAS,Live
COMERCIALIZADORA DOMARTS S.A. DE C.V. - Cloud Pro,0015Y00002hCMBkQAO,bmqci6xoyqrri,5/19/21,7/19/21,0066O00000i7f1TQAQ,0016O00002qIEP7QAO,Live
Crumpler Cloud,0011O00002KxHOeQAN,w2ozfbntotcnc,5/18/21,7/17/21,0061C00000ZHoujQAD,0011500001IigeEAAR,Live
Clorox Services Company_DR2884038 – Adobe Commerce,00130000010LRj1AAG,etrb5fanbboxu,5/4/21,7/14/21,0066O00000i7dzRQAQ,0011C00002R76lbQAB,Live
"GrandVision Shared Services Americas, S.A. de C.V. - Cloud 2nd Project",0011O00002BBUwOQAX,5uj2cwdnogfte,5/26/21,7/7/21,0066O00000i7fAuQAI,0016O000037ImCAQA0,Live
SPRINGER CARRIER LTDA PRO,0011O00002KxHYmQAN,kr67ppbjftvng,5/17/21,7/7/21,0061C00000kkHyEQAU,0011C00002W1fu6QAB,Live
Syngenta Crop Protection AG_DR2950175 – Adobe Commerce,0013000000xEXKbAAO,ysejlt35tkups,5/1/21,7/1/21,0066O00000i7e1XQAQ,0011C00002f8Lo3QAE,Live
Delta Apparel-Cloud Pro,0013000000fluiSAAQ,q3eck3dcefoog,5/26/21,6/27/21,0061C00000i7YqZQAU,0011500001IiFodAAF,Live
Pharmacy Online - Cloud Pro Conversion,0011O00002KxHONQA3,xulmqwegje3du,5/3/21,6/16/21,0061C00000kbhJ9QAI,0011500001IicvgAAB,Live
Enterprise - Coles / Liquor Commerce/ Adobe AMS,0011400001mHl1sAAC,biitumj4gqlom,11/27/20,,0061C00000k8kaFQAQ,0011C00002qkpIAQAY,On Hold
B & Wong Pte Ltd (The Closet Lover),,ihxgpjsfchtgg,11/26/20,,0061C00000jdaoSQAQ,0011500001ay8IdAAI,Decommissioned
Shopderenzy Ltd,,k542zwzukwv32,11/17/20,,0061C00000jxwxqQAA,0011C00002unesSQAQ,Decommission Submitted
H.Y. Electronics and components ltd,,smploxfbv2b6i,11/1/20,,0061C00000gKFlVQAW,0011C00002dmAuVQAU,Current
"SparkFun Electronics, Inc",,5f36oiabzivem,11/16/20,,0061C00000jCxVHQA0,0011C00002qiMN5QAM,Current
Conecta Retail S.A.,0011O00002OTmowQAD,zr7anego5t5dc,11/13/20,,0061C00000haXfVQAU,0011C00002jB9qKQAS,Current
Carr McLean,,bstbdrwg42mis,11/16/20,,0061C00000itN6DQAU,0011C00002pdXAEQA2,Current
ALLO SOLAR SAS (Hello energie),,7djjfob2re3ks,11/30/20,,0061C00000i5xgVQAQ,0011C00002PDnDfQAL,On Hold
Enterprise - JP/EM/BDR - Sharaf - Exp Com Phase 1 -Magento - DR2695717,,q6n3ta6lqu7bi,11/1/20,,,0011500001R4HfJAAV,On Hold
LALS Group (Cape Town - INCORRECT REGION),,qvoqtumll2kok,11/26/20,,,0011C00002bT88TQAS,Decommission Submitted
Enterprise - Anixter - Magento (T. Bowen/A. Coffeen) - DR2823190,,n5kj23juoircc,11/1/20,,0061C00000jxT7UQAU,0011C00002R76lwQAB,On Hold
Access Hardware Pty Ltd,,mufwll5yftqhk,11/23/20,9/15/23,0061C00000jFETqQAO,0011C00002l4iCeQAI,Live
"Novapak Sistemas, S.A. de C.V.",,mc6nin7igye7m,11/2/20,9/28/22,0061C00000jbxN0QAI,0011C00002s8buhQAA,Decommission Submitted
Farmácias Portuguesas-Cloud (ANF),0015Y00002Y1fM0QAJ,t4gsvwtknokck,11/3/20,7/11/22,0061C00000f3JXIQA2,0011C00002ZfEyCQAV,Live
Enterprise - Merck Animal Health HomeAgain - Magento - (JL)- EY - DR2841416,,anov4qclfsgnu,11/30/20,5/2/22,0061C00000kaqDfQAI,0011C00002oCFReQAO,Live
Ping Europe Limited,,qjem4rwxggymy,11/30/20,3/23/22,0061C00000jwkE6QAI,0011C00002f5n9dQAA,Live
Watts Water Technologies - Commerce - DR2690280,0013000000VvlDfAAJ,4cp3hltrfqxoc,11/30/20,1/20/22,0061C00000k9o60QAA,0011C00002R76qgQAB,Live
Distribuidora Modelo en Villa Nicolás Romero SA de CV,0011O00002UzVz1QAF,77cwxnre7bmg6,11/2/20,12/7/21,0061C00000jcfFqQAI,0011C00002mmsMmQAI,Live
Enterprise - DB Systel - Frame Contract Renewal,0011O000022qoLeQAI,tizpw7zdlio5e,11/30/20,12/6/21,0061C00000jzkSQQAY,0011C00002gEDB1QAO,Live
"Weddingstar, Inc.",0013000000vWZF7AAO,lvpfeyxcyjufi,11/16/20,12/6/21,0061C00000jErgvQAC,0011C00002hgM97QAE,Live
Comercializadora en Refrigeracion SA de CV (Grupo Coresa),,qtj4dzrvikty2,11/2/20,12/3/21,0061C00000isxxkQAA,0011C00002oCkr7QAC,Live
Motea GmbH,,mihzfnmvxhbzc,11/11/20,11/17/21,0061C00000jbpmMQAQ,0011500001IiFGyAAN,Live
The Coffee Bean & Tea Leaf (S) Pte Ltd,,ypc7yalbh4bg4,11/25/20,11/15/21,0061C00000jewKwQAI,0011C00002sC3FLQA0,Live
Stokes Inc,0013000000vWYolAAG,rbq63vzcsfide,11/30/20,10/20/21,0061C00000i3UMsQAM,0011500001IifoBAAR,Live
Irsap SpA- Cloud,0011O00002SstrYQAR,ca7vnlmehdwts,11/2/20,9/15/21,0061C00000i65QxQAI,0011C00002mneSTQAY,Live
Nikon Australia,,656enyge3piym,11/9/20,9/9/21,0061C00000fPc3fQAC,0011C000020JJcPQAW,Live
Enterprise - Ego Pharmaceuticals / Project Sustainability,0011O00002V0hbLQAR,hetumjt6v5buc,11/9/20,9/9/21,0061C00000jwxDPQAY,0011C00002umO5QQAU,Live
Maggioli SPA,,sdyjaojt7ntuo,11/16/20,9/8/21,0061C00000iTBqaQAG,0011500001IietDAAR,Live
Goodlife Fitness DR2630594,001a000001KwNpIAAV,3e5ib27n2ia7e,11/30/20,9/1/21,0061C00000gJOPHQA4,0011C00002Ife46QAB,Live
Enterprise -   X-Rite Magento B2C & B2B DR2810409,,nvopwy2aoxplm,11/16/20,8/20/21,0061C00000jzKYOQA2,0011500001IiktjAAB,Live
Farmae S.p.a,,pyvocta6qtk4i,11/25/20,8/10/21,0061C00000hym0sQAA,0011C00002kKJigQAG,Live
Hydrodog,,fwmvvextuhgha,11/2/20,8/9/21,0061C00000jDhtXQAS,0011C00002qj3nmQAA,Live
